"product_id","text"
"11","상품명: 포프 투웨이 크로스백 / 블랙 나일론
상품 유형: 가방
브랜드명: 두마로
사용자 리뷰:
-
- 가죽보다 편하게 닦을 수 있어서 좋고 수납도 괜찮아요.
- 생각보다 사이즈가 크구요, 꽤 튼튼해보여요 가성비 너무 좋네옹
- 배송 잘 받았습니다. 다양하게 잘 들고 다닐 수 있어서 좋아요!!
-
- 사이즈가 생각보다 커서 좋았고, 수납칸도 밖에 안에 하나씩 잇어서 너무 좋아요, 특히 밖에 수납칸이 핸드폰이랑 카드지갑 넣기에 너무 편해서 손이 잘 가는 가방이 될 것 같습니다!
- 여행가서 너무 잘들고댕김 가방도 크고 이뻐요 휘뚜루마뚜루 임
- 디자인 크기 전부 만족합니다^^ 실물이 훨씬예쁘고 가방사이즈도 미니가 아니라 이것저것 많이 들어가네요,
- 아이패드 넣을 가방이 필요해서 산건데 안들어가요ㅜ 가방 높이가 1cm만 더 됐어도 들어갔을텐데 아쉽네요
- 몇달을가방찾다가 딱 맘에드는 두마로 발견하자마자
바로 구매함
사길 잘함.. 수납도미쳤고 보부상에게 딱좋음
캐쥬얼룩에 찰떡 ㅠ"
"12","상품명: [미나] 스몰 바게트 숄더백 - 2color
상품 유형: 가방
브랜드명: 질바이질스튜어트
사용자 리뷰:
- 교복템이 된 저의 가방이에오

요즘 야구 시즌인데 야구 보러갈때마다 정말 잘 들고가요~
응원 용품도 챙기기 좋구 수납공간이 잘되어있어서 야구 보다가 순간포착으로 사진찍을 때 앞주머니에서 바로 꺼내서 사진 찍을수 있어요!

출퇴근할때도 정말 잘 사용하고 있어요
진짜 안에도 수납공간이 잘되어 있고 밖에도 잘 되어 있어요
안경, 파우치, 이클립스, 지갑, 폰, 왕키링 달린 에어팟 모두 잘 들어간답니댜

제 가방 중에 가장 가볍고 편해서 자꾸자꾸 손이가요:)
-
-
- 실버백 하나 가지고 싶었는데 딱 깔끔하고 편하게 들 수 있는 가방이라 만족해요!
- 정말 가볍고 좋아요!! 미니백인데도 수납 공간이 너무 좋아서 잘 들고 다닐거 같아요!!
- 블랙이랑 실버 고민했는데 실버도 휘뚜루마뚜루 코디하기 쉽고 예쁘네용 여름에 들고다니기도 시원해보여용
- 너무 예쁘고 질 좋고 가볍고 최고예요.
블랙이 무난해서 블랙살까 고민 진짜 많이 했는데 실버 넘 예뻐요. 여름에 딱!!
- 받자마자 너무 가벼워서 놀랐어요!
수납 공간도 너무 잘되어 있어요
가방 안도 주머니가 잘 나눠져있고 밖에도 주머니가 많아서 좋아여
교복템이 될 가방 추천합니댜~!
-
- 친구가 너무 좋아해서 만날 때 이것만 들고 나와요!!"
"13","상품명: One String messanger bag - Black
상품 유형: 가방
브랜드명: 옐로우스톤
사용자 리뷰:
- 휘뚤마뚤 방수에보부상에 길이조절 가능하고 은근수납도 괜찮아요. 아쉬움이잇다면 바깥 좌석이 간단간당붙어잇어 열때 뜯어질거같은불안감이 그래서 앞쪽은 안닫거 열어놔요 ㅠㅠ
-
- 이가격에 이 컬리라니 진심 득템햇네요 가볍고 방수되고끈이 조절되고 휘뚜루 마뚤이네요. 거기에 커보이진않지만 더들어가요. 마법 가방같이 …..너무 맘에 듭니다.
- 아이패드11인치 딱 들어가고,
디자인도 깔끔하고 아이패드 들고 다닐 수 있는 작아보이는 적당한 크기의 크로스백이라서 강추입니당~ 👍👍👍👍
+ 앞의 작은 포켓이 완전 편해요!
- 천도 단단하고 사이즈가 적당해서 좋아요 지퍼가 없어서 아쉽긴 한데 자석 자력이 세서 좋아요
-
- 맘에 들어요ㅎㅎ 가격도 저렴하고 퀄도 괜찮아용 굿굿
- 사이즈도 적당하고 완전 휘뚜루마뚜루템이에용
- 강아지 산책 가방 찾고 있었는데 이 가방이 물통, 똥봉투 , 지갑, 간식 등 여유롭게 들어가고 공간 분리도 잘되어있어서 너무 잘산것 같아요 ~
- 제가 생각햇던거보더느 사이즈가 좀 작지만 그래도 만족합니다"
"14","상품명: [키링증정] 러슬 스트링 백팩 - 블랙
상품 유형: 가방
브랜드명: 라미네즈
사용자 리뷰:
- 생각보다 작은데 그래서 좋아요 안쪽에도 작은 수납 공간 두 개 있고 유용할 것 같습니당 그리고 키링 짱귀!!
- 메인 포켓 위에 커버가 달려서 구매한 거였는데 크기도 적당하고 짐도 많이 들어가는데다 옆주머니는 지퍼고 인형도 귀여워서 좋아요. 근데 커버의 자석이 가방에 조금만 무겁거나 물건을 조금이라도 많이 담으면 제대로 붙어있지 못하고 떨어져서 이 점이 조금 아쉽습니다...
+서용한지 2주도 안 되고 짐도 무겁게 갖고 다니거나 너무 많이 담고 다니지 않았는데 메인 포켓 스트링 끈이 있는 천 부분이 벌써 찢어졌어요... 생각보다 내구성이 좋진 않은 것 같아요...
- 키링 인형이 굉장히 쏘큩합니다 흐물흐물한 가방이에요..~.~
- 너무 늦게 받아 본 만큼 받자마자 너무 기뻤어요 ~! 안 예쁘면 속상할 뻔했는데 너무 예쁘구요
인형 키링도 귀여워요!
- 후기가 없어서 고민 많이 하다가 구매했는데 맘에 들어요! 엄청 가볍고 시원한 재질이어서 여름에 여행갈때 잘 이용할것 같아요. 배송이 좀 느렸지만 미리 문자로 알려주셔서 괜찮았습니다. 무신사 첫 구매였는데 맘에 들어서 기분이 좋네요😊
- 다른 비슷한 스타일과 다르게 기본 수납 공간 위에 커버가 달려서 구매한 거였는데 생각보다 크기도 적당하고 가방에 물건도 많이 들어가서 보부상으로서 매우 만족스러웠어요. 다만 커버의 자석이 가방에 조금만 무겁거나 물건을 조금이라도 많이 담으면 제대로 붙어있지 못하고 떨어져서 이 점이 조금 아쉬웠어요... 그렇지만 옆주머니에 지퍼도 있고 인형도 깜찍해서 매우&times;3749264 만족스러웠습니다!
- 가방이 힙하고 귀엽습니다
물건 들어가면 자리도 잘 잡혀서 예뻐요
- 출근룩이든 등교룩이든 어디에든 다 잘 어울리는 것 같아서 좋아용
- 행사가로 삼만천원에 쿠폰 다 써서 구매했구요
그 가격대 생각하면 가성비 괜찮아보입니다
키링은 그냥 밋밋한가방에 포인트정도고
키링은 쪼꼼 아쉽긴하네요^^;;

대신 가방도 가볍고 &ldquo;라미네즈&rdquo;제품 두번째 구매인데
항상 포장에 신경을 많이써주신 느낌이라
구매후 받을때 항상 기쁜마음으로 열어보게되네요💕
- 할인할때사서 저렴하게 구입했어요.
수납공간도 많고 가볍네용"
"15","상품명: 카세트 금장 지퍼 3슬롯 카드 홀더 - 블랙 / 765460VCQC48425
상품 유형: 가방
브랜드명: 보테가베네타
사용자 리뷰: "
"16","상품명: 아토레 나일론 숄더 크로스백 - black
상품 유형: 가방
브랜드명: 디랩
사용자 리뷰:
- 가볍고 좋은데 수납공간도 넉넉하고 너무 좋아요
여행 갈 때도 좋은 거 같아요@@!
- 가방 거~~의 무게가 안느껴질정도로 가벼워서 좋아요~ 가방이 디테일이 많지 않은데 재질이라고 해야하나? 광택나고 재질 자체가 디자인같은 느낌?? 수납도 많이되고 스타일리쉬하니 맘에 드네요~
- 세일할때 질렀는데 너무 만족중
보부상가방 좋아하는데 수납공간 엄청 넉넉하고 가방 가벼워서 좋아여
광이 많이 날까봐 걱정했는데 적당해서 밋밋하거나 색바랠 걱정 없을거 같고 어느코디에 들어도 휘뚤마뚤 멋스럽고 힙해용
- 가벼우면서도 내구성이 좋고 실용적인 디자인이에요! 은은하게 광택나는 나일론 소재로 요즘 같은 장마철에도 괜찮은 소재입니다
수납공간도 나눠져있어서 립이나 지갑 넣기 좋고 무엇보다 많이 들어가서 좋아요! 그렇다고 부담스러운 크기도 아니고 딱 적당한 크기입니다 13인치 노트북도 들어가요! 보부상분들 추천!! 다만 짐을 많이 넣다보면 어깨부분이 조금 아파요
끈이 좀 짧다고 느껴질 수 있어서 크로스백보다는 숄더백으로 활용하는 게 더 좋을 것 같아요! 캐쥬얼한 룩에 데일리로 잘 어울리는 제품입니다!
- 큰가방 좋아하는데 가지고 있던 가방들과 다르게 더 스타일리쉬하고 예뻐요~ 스트랩이 조절이 되서 크로스로 멜수 있어서 더더 좋습니다~ 데일리템~될것 같아요~
- 가격대비 너무 만족스러움
가볍고 수납력 좋고 포인트되고 여름내내 들고 다닐것 같아여
- 수납공간 최고!사이즈 최고!재질 최고!
너무너무 좋아요!!!매우 만족스러운 가방입니다!
- 기본 디자인같으면서도 광택나는 재질이라 스타일리쉬하고 넘 예쁘네요~ 보부상인 나에게 안성맞춤~!! 여기저기 다 잘어울려서 데일리로 자주 들고 다닐것 같아요~
- 실물이 훨 예쁜듯
광택 은은해서 가방 자체가 포인트되고 힙함
끈길이 조절되서 크로스로 쓰고 다님
수납력 좋고 가벼워서 자주 쓰는 메인가방"
"17","상품명: 오버 플랩 버클 백팩 (BLACK)
상품 유형: 가방
브랜드명: 토피
사용자 리뷰:
- 저같은 피해자가 없길 바랍니다
가방이 필요해서 유명유튜버 보고 오 예쁜데 하고 구매했다가.. 가방이 힘이 없으니까 책 한권도 못버팀..
진짜 가방 다시사야겠다
-
-
- 제 스타일은 이 가방을 사기 전과 사고 난 후로 바뀝니다.
진짜 어느 옷에도 어울리는 가방이고요
특히 흰 패딩, 검은 패딩 전부 턱하니 들고 나가도
너무 잘 어울립니다.
이번에 가방만 한 10개정도 샀는데 이 가방만 들고 다니게 되네요
물건도 많이 들어가고 만족도 1000%
평생 함께하자 백팩아
- 일본 여행 때 쓰려고 구매했는데 공간 넉넉하고 쉐입 이뻐서 데일리처럼 활용 중이에요
- 아주아주 넉넉하고 수납도 낫배드입니다
맥북 16인치 충분히 들어가고도 남아욧!!
- 패션플레닛이 추천해줘서 샀는데 데일리로 쓰기 좋아요
아쉬운 점은 디자인은 예쁜데 제 기준에서는 외부수납 공간이 2개밖에 없어서 물건들 분리해서 넣기 힘드네요
- 버클 포인트 예쁘고 수납이 안전하게 잘 되는건 아니지만
뒤집지만 않으면 안 떨어지고 예쁘니까 만족합니다
- 데일리하게 매기 좋고 간단하게 짐 넣기에도 좋아요!
부피도 커서 수납력도 좋네요! 감사합니다
- 성능과 디자인 중에 디자인 쪽에 조금 경도되어 있는 백팩이에요
리뷰중에 무거운 짐을 넣으면 줄이 다 풀려버린다고 해서 걱정인데, 일단 저는 줄을 조이고 묶어서 해결했어요"
"18","상품명: Rabbit eco bag_Airy dot
상품 유형: 가방
브랜드명: 마스마룰즈
사용자 리뷰:
- 가방자체는 예뻐요.
소재도 여름이다.딱 알게해주구요
근데...너무아끼셨다ㅜㅡ
아무리 여름용이고 에코백이라해도
뭔가 바람빠진풍선같은거 아시죠?
뭣보다 메는부분.3겹만 더 투자하셨어도
아주훌륭한 작품이됫을것같아요.
그부분만큼은 좀더 빵빵하고 힘있게 채우셨어야죠.
안타깝네요 😭
- 여름에 들고다니기 딱입니다ㅎㅎ가볍구 휘뜌루마뚜루 최고!
- 도트 이쁘고 마스마룰즈 가방 한 번 사보고 싶어서 샀는데 실물 이쁘고 생각보다 탄탄한 것 같아요
- 마스마룰즈 에코백 수집가 ㅎ
겨울 소재
여름 소재
옷에 따라
에코백만 바꿔 매요
- 휘뚜루마뚜루 편하고 포인트코디에 좋아요
세일때 득템
- 요즘 도트 유행이기도하구 포인트백 하나 사고 싶었는데 넘 귀여워용🤍 소재도 시원하고 마감도 너무 깔끔하구 끈부분도 엄청 튼튼함
배송상태도 좋았고 열었을때 은은한 향이나서 뭐지? 했는데 향기좋은 방습제도 같이 넣어주셨더염 굿
- 여행때 편하게 잘 들고 다녔어요~
휘뚤마뚤 최고템입니다
- 여름에 매기 좋을 것 같고..
소재가 다 다른게 아주 매력적입니다
도트도 매력적이고 약간 시어커서 소재
까끌까끌 시원한느낌이 들고
누리끼리 아이보리 인 색상이 많아서
화이트 구매하고 싶어서 구매했는데
정말 화이티함
- 향기가 솔솔 나는 가방이에용
너무 예뻐용 여행 갈 때 쓰려고 구매했엉ㅎ
- 받아보니 더 이뻐요. 편하게 매고 다닐수 있네요. 심플합니다^^"
"19","상품명: Argent Raffine - Black
상품 유형: 가방
브랜드명: 마틴콕스
사용자 리뷰:
- 핸드백을 좋아해서 끈없이 가져다니려고 샀습니다! 귀여워요!
참고해야하실껀 마감처리가 아쉽습니다.가방 윗부분도 오돌토돌.. 끈은 보시다시피 심각하구요 담당자분과 통화하니 제품교환 신청을 하면 교환을 해주겠다고 하셨지만 그냥 쓰기로 했어요 짭히 핸드로 들고 다닐꺼라서ㅎㅎ
긴끈 고리 거는게 사선이라 끈만 잡고 들때 가방이 꼬구라져요
귀여우니 잘 사용하겠습니다~
- 핸드백을 좋아해서 끈없이 가져다니려고 샀습니다! 귀여워요!
참고해야하실껀 마감처리가 아쉽습니다.가방 윗부분도 오돌토돌.. 끈은 보시다시피 심각하구요 담당자분과 통화하니 제품교환 신청을 하면 교환을 해주겠다고 하셨지만 그냥 쓰기로 했어요 짭히 핸드로 들고 다닐꺼라서ㅎㅎ
긴끈 고리 거는게 사선이라 끈만 잡고 들때 가방이 꼬구라져요
귀여우니 잘 사용하겠습니다~
- 기방이 생각보다 작아요 그래서 입구도 좀 작아서 물건 넣기가 좀 불편합니다 ... 그래도 디자인은 정말 이뻐서 휘뚜루마뚜루 잘 들고 다닐 것 같아요
-
-
- 궈엽고 깜찍한 가방 찾다가
급하게 샀는데 귀여워요 !!
그냥 막 들구다니기 좋아요
- 궈엽고 깜찍한 가방 찾다가
급하게 샀는데 귀여워요 !!
그냥 막 들구다니기 좋아요
-
- 귀엽고 이쁘네요 작은 물품만 가볍게 담고 다니기 좋을거같아요 ㅎㅎ
-  "
"20","상품명: [유스] 블랙 코듀라 유니섹스 버클 미디움 크로스백
상품 유형: 가방
브랜드명: 질바이질스튜어트
사용자 리뷰:
- 원하던 크기여서 좋아요 편하게 입을 때 자주 이용할 거 같아요
- 아이패드 11인치에 딱맞는 크로스백을 찾고있었는데 딱 맞아요..! 많은 수납이 되진 않지만 평소 짐이 많진 않아서 지갑 차키 에어팟 부담없이 들어갑니다..
- 배송도 빠르고 가성비 좋고 재질 좋고 전체적으로 굿굿
- 네모네모한데 귀엽고 깔끔하네요 근데 수납은 많이 못해요
- 체감은 생각보다 작은데 적당히 짐 넣을때는 유용할 것 같아요. 그리고 코듀라 재질이어도 각이 좀 잡혀서 좋아요.
- 크기 아이패드 프로 11인치 잘 들어가는 크기 입니다! 생각보다 작지않고 커요ㅎ
-
- 가죽 재질 가방은 시간 지나면 갈라지고 그래서 이런 재질 가방 찾았는데 잘 산 거 같아요. 가볍고 공간도 적당해서 좋아요 ㅎㅎ
- 크로스백 내가 원하던거 이거에요 잘 샀어요 파우치도 주고 좋아요
- 가방 디자인도 깔끔하고 수납력도 은근 좋아요. 데일리로 사용하기 좋을것 같아요"
"21","상품명: Maree Bag mini (8color)
상품 유형: 가방
브랜드명: 무르
사용자 리뷰:
- 가격때문에 살까말까 진짜 고민했던 가방인데 받고 나서 너ㅜㅁ 고급지고 귀여워서 후회안합니다 가죽도 보들보들한 촉감이라 만질때마다 기분이 좋아요👍☺️

근데 휴대폰 안들어갑니다ㅜ 아이폰 미니 아니면 웬만한 휴대폰 다 안들어가요 생각보다 작아서..
- 실물이 훨씬 귀엽고 예뻐요. 핸드폰은 세워야 들어가는데 빠질 것 같아서 안 넣는게 나을듯,, 쿠션이랑 립 카드 정도는 잘 들어갑니다!!
- 손이 불편한게 싫어서 작은가방 좋아하는데 너무 귀엽네요 ㅎㅎ
- 휴대폰은 안 들어가지만 쿠션이랑 립틴트 정도는
들어가여
가죽이 얇다고해야되나?? 스크레치 잘 생길거같아요
- 진짜 너무 귀여워요 너무 작은거 아닐까 고민은 했는데 작긴해요
그래도 그래서 더 긔엽고 크기에 비해 안에 물건은 넉넉하게 들어가요
- 옆으로 튀어나오는 끈이 넘 귀여워용 여름 크로스백으로 강추!
- 와 너무너무 좋아요 조그마한 가방사고싶었는데 가볍고 에어팟 카드지갑 립스틱 아이폰미니 핸드폰 다 들어가요! 너무너무 예쁘고 귀엽고 다른색도 갖고싶어요 친구들에게도 다 추천
- 생각보다 많이 작아서 아쉽습니다 일단 핸드폰은 절대 못넣구요 최소한의 화장품, 에어팟 이클립스 정도 들어네요 폭이 2cm정도만 컸어도 그래도 더 들어 갔을텐데.. 그래도 짐을 많이 챙기지 않아도 되는날엔 가볍게 들기 좋습니다 디자인도 이쁘구요 전 할인받아서 싸게 샀는데 정가주고 사기엔 퀄리티가 아쉽습니다
- 조금 실망이에요 광고 많이 해서 예뻐보여서 샀는데 너무 싼티나고 너무 가벼워서 가방이 크로스로 하면 자꾸 뒤집어질려고 해요 그냥 들고만 다녀야 할듯 ..
- 레드에 꽂혀서 샀어요 올블랙에 포인트로 메면 좋은 듯요"
"22","상품명: BUCKLE NYLON CROSS BAG BLACK
상품 유형: 가방
브랜드명: 메종미네드
사용자 리뷰:
- 깔끔하고 좋습니다 수납공간에 양이 너무 적당한거같아요
- 편하게 메고 다니기 좋아요. 디자인도 심플하고 맘에 듭니다
- 우선 생각보다 수납 많이 돼서 필수품은 다 들고다니고 있네요. 지갑. 담배. 향수. 볼펜. 기타 등등 수납할때 첨엔 머지 했는데 내부에 이너백 들어가 있는게 신의한수~*
 약간 불편한게 있다면 철장식이 한손으로 잠그기에 불편해서 그냥 열어놓고 다닙니다. 이너백 자크만 잠그면 커버가 가능합니다. 모쪼록 잘들고 다닙니다.
- 배송도 빠르고 휘뚜루 마뚜루 쓰기 좋습니다 버클이 지문이 잘 묻는다는건 아쉽네요..ㅎㅎ
- 이뻐요. 다만 버클부분이 풀기가 좀 힘들어요.
스타일 깔끔하고 어디에도 대부분 어울려서 좋았습니다.
- 데일리로 메기 좋은 사이즈 안과 밖에 작은 수납공간도 있어 좋아요
- 가방이 튼튼하고 평상시에 메고 다니기 좋아요.
수납도 좋습니다
- 가방 디자인감 수납감이 너무 훌륭한 제품인거 같습니다
- 일단 디자인이 너무이쁘고 수납공간이 너무좋네요
-  "
"23","상품명: 가벼운 데일리 크로스 숄더 에코백 _ [오리엔탈]
상품 유형: 가방
브랜드명: 어틸스튜디오
사용자 리뷰:
- 가방 패턴이 너무 예뻐서 구매했어요 :D
크로스백 좋아하는데 보부상인 저에게 딱 맞는 가방입니다!
크기가 커서 많이 들어가요
근데 생각보다 끈이 약해서 무거운 걸 넣으면 끊어질 것 같아요. 책이나 이런 무거운 것들은 못 넣을 것 같습니다ㅜㅜ

그래도 디자인이 예쁘고, 길이감도 좋아서 여름에 휘뚜루마뚜루 잘 쓸 수 있을 갓 같습니당
- 사이즈가 일단 큽니다,이것저것 다 들어가요,크로스로 메도 이쁘고 색도 이쁘네요,똑딱이?있고 끈으로 한번 더 묶을 수 있습니다,작은 주머니 안쪽에 하나 더 있구요
- 실물하고 사진이랑 색감같아요 주머니도 있습니다.
- 대충매고다닐 가방이 필요해서 구매 했어요! 맘에 쏙 들어요
- 색감도 이쁘고 짱 기여워요! 여름에 매면 너무 귀여울거 같아요><
- 색이 고급스럽습니당. 자주 편하게 매기에 좋을 것 같아용
- 여행가게되서 가을에도 사용할수 있는 가방 고르다가 계속 눈에 보여서 결국 구매 해버렸습니다… 역시 천가방 가볍습니다! 근데 한겹아니고 안감이 있어서 튼튼합니다. 끈도 짐 많이넣어도 약하지두 않구.. 여기꺼 계속 사게되자나여.. 근데 남들이랑 겹치는 가방 아니여서 너무 좋습니당 ! 저 체험단도 당첨되어서 넘나 감사합니다 :ㅇ"
"24","상품명: TNT_Multi Mickey_Pouch Bag Black
상품 유형: 가방
브랜드명: 디스이즈네버댓
사용자 리뷰:
- 디네댓 많이 사봤지만 품질이 영 아니네요.
일본잡지부록 수준...이 가격에 살건 아니예요.
스투* (정가78000원)참고하세요.
- 가격대비 사이즈가 많이 아쉬움 큰 물건들 넣기 힘듬 지갑이나 블루투스 이어폰 넣기 좋은 사이즈임.
-
- 자수가 아주 귀엽습니다. 가방도 아당하니 가볍게 들고다니기 좋을 것 같아요.다만 자수에 보풀이 조금 있는건 아쉽긴한데 때면 괜찮긴 합니다.
- 자수는 귀여운데 가방퀄리티가 떨어집다
가격에 비하면 아쉽네요
- 자수는 귀여우나 가방퀄리티가 좀 떨어지네요
가격 생각하면 아쉽습니다"
"25","상품명: 파라슈트 숄더 백 (블랙)
상품 유형: 가방
브랜드명: 헤더먼트
사용자 리뷰:
- 예뻐요 근데 앞에 주머니가 너무 흐물거리는거 같아서 아쉽네요
- 여행다닐때 짐가방으로 쓸것같아요 가볍고 많이들어갑니당 어깨도 안아파요
- 되게 얇고 가볍고 무겁게는 못 들고 다닐 것 같고 그냥저냥 예쁜데 이 가격에 살 건 아닌 것 같아요 내부에 수납공간이 분리가 안 되어 있어서 이것저것 때려넣는 스타일이어도 물건 찾기 불편합니다
- 키링은 제가 달았어요 내구성도 좋고 가방이 탄탄하네요 예상보다 배송도 빨렀어요 여름에 휘뚜루 마뚜루 막 들고다니기 좋을 거 같아여
- 어깨패드 있는거 너무 좋아요... 근데 끈 연결부분이 조금 불안하긴 해서 적당히 가볍게 넣고 다녀야할듯
-  "
"26","상품명: 테일 버클 호보백_아이보리
상품 유형: 가방
브랜드명: 히어리
사용자 리뷰:
- 흰색 가방 한두번 사본것도 아니고 출퇴근할 때 딱 한번 멘걸로 이염 되는 잘못만든가방은 처음 보네요. 심지어 메는 위치를 생각하면 바지에 접촉도 많이안됐을 듯 합니다.
문의하려고 전화하니 하루종일 꺼놓은 상태인건 대응할 생각이 없는걸로 간주할 수 밖에 없네요.
- 크로스백으로 샀는데 마음에 들어요
끈도 넓어서 어깨도 덜 아프구요
근데 무신사블프때 제일 저렴할 줄 알고 샀더니.. 다음날 더 저렴하더라구요 ㅋㅋ
-
- 넘 기여버요 크로스로 매면 휘뚤마뚤이구 짧게 매면 끁뜨해용ჱ̒ ｰ̀֊ｰ́ )
- 화면보다 벡이지에 더 가까워요.
크기가 딱 좋아요~
-
- 흐물거려서 아무곳에 들기 좋고 맘에 들어요 색상도 맘에 듭니다!
-
-
- 크로스백 사고 싶어서 찾다가 구매하게 됐는데 너무 예뻐용! 가방 사이즈도 커서 보부상인 저에게 딱 맞는 가방인 것 같아요"
"27","상품명: 소프트 신세틱 레더 빅 크로스백
상품 유형: 가방
브랜드명: 베이스먼트 아카이브
사용자 리뷰:
- 가격이 조금 나가서 고민 많이 하다 샀는데, 정말 만족합니다. 짐을 조금 넣고 가방 메면 정말 예쁩니다.
아이패드, 책등 부피 작은 짐 들고 다니기 정말 좋습니다.
- 사진으로 보던 거랑 똑같아요 예뻐수 많이 가지고 다닐 것 같아요
- 내돈주고 구매함
일단 이쁘긴 이쁘고 포켓이 포인트인데 딱 카드지갑사이즈임
나는 보테가 지갑넣고 다니고
구매한지 2주일도 안되었는데
책 2개 넣고 다니는데 가방 줄이 뜯어짐
원래 책가방용이 아니라 딴딴하진 않겟지만
무게있는걸 넣었다고 뜯어지니.. 조금 아쉽구만요
- 질도 괜찮고 수납공간도 넉넉해서 만족스럽습니다 ㅎㅎ
- 저한테는 조금 크지만 그래도 색감도 쨍하고 어디든 잘 어울리는 가방입니다! 다만 무거운 짐을 넣으면 어깨가 좀 아픈 것 같긴해요
- 이쁘고 넉넉해서 좋습니다. 단점은 가방 끈 두께가 얇아서 무거운 짐 넣으면 어깨가 좀 아파요 ㅠㅠ
- 사진과 동일하며 나름 질좋아 오래사용할것같습니다
- 겁나 이뻐요! 어디든 잘 어울리고 대학생들 데일리백으로 쓰기 좋습니다 립밤 에어팟 전공책 노트북 다들어가요!
- 가방너무 귀엽고 적당이 커서 너무 좋아여 생각보다 튼튼합니다
- 사이즈도 너무 좋고 안에 공간도 넓어서 노트북까지 담고 다닐 수 있어서 너무 최고에요!! 사진보고 가방이 많이 클까봐 걱정했는데 괜한 걱정이었어요"
